Date,Currency,Exchange
2023-02-11,AUD,1.4916
2023-02-11,EUR,0.9173
2023-02-11,GBP,0.7736
2023-02-12,USD,1.0
2023-02-12,CAD,1.3256
2023-02-12,AUD,1.482
2023-02-12,EUR,0.9163
2023-02-12,GBP,0.7702
2023-02-13,USD,1.0
2023-02-13,CAD,1.3257
2023-02-13,AUD,1.485
2023-02-13,EUR,0.9202
2023-02-13,GBP,0.7672
2023-02-14,USD,1.0
2023-02-14,CAD,1.3248
2023-02-14,AUD,1.4897
2023-02-14,EUR,0.9223
2023-02-14,GBP,0.7675
2023-02-15,USD,1.0
2023-02-15,CAD,1.3248
2023-02-15,AUD,1.4897
2023-02-15,EUR,0.9223
2023-02-15,GBP,0.7675
2023-02-16,USD,1.0
2023-02-16,CAD,1.3248
2023-02-16,AUD,1.4897
2023-02-16,EUR,0.9223
2023-02-16,GBP,0.7675
2023-02-17,USD,1.0
2023-02-17,CAD,1.3229
2023-02-17,AUD,1.4886
2023-02-17,EUR,0.9229
2023-02-17,GBP,0.7682
2023-02-18,USD,1.0
2023-02-18,CAD,1.3263
2023-02-18,AUD,1.4973
2023-02-18,EUR,0.9246
2023-02-18,GBP,0.7672
2023-02-19,USD,1.0
2023-02-19,CAD,1.3223
2023-02-19,AUD,1.4946
2023-02-19,EUR,0.9259
2023-02-19,GBP,0.7699
2023-02-20,USD,1.0
2023-02-20,CAD,1.3257
2023-02-20,AUD,1.5101
2023-02-20,EUR,0.9268
2023-02-20,GBP,0.777
2023-02-21,USD,1.0
2023-02-21,CAD,1.3258
2023-02-21,AUD,1.515
2023-02-21,EUR,0.9258
2023-02-21,GBP,0.7732
2023-02-22,USD,1.0
2023-02-22,CAD,1.3258
2023-02-22,AUD,1.515
2023-02-22,EUR,0.9258
2023-02-22,GBP,0.7732
2023-02-23,USD,1.0
2023-02-23,CAD,1.3258
2023-02-23,AUD,1.515
2023-02-23,EUR,0.9258
2023-02-23,GBP,0.7732
2023-02-24,USD,1.0
2023-02-24,CAD,1.3285
2023-02-24,AUD,1.5145
2023-02-24,EUR,0.9244
2023-02-24,GBP,0.7749
2023-02-25,USD,1.0
2023-02-25,CAD,1.3287
2023-02-25,AUD,1.5168
2023-02-25,EUR,0.9225
2023-02-25,GBP,0.7715
2023-02-26,USD,1.0
2023-02-26,CAD,1.3305
2023-02-26,AUD,1.5232
2023-02-26,EUR,0.9195
2023-02-26,GBP,0.7738
2023-02-27,USD,1.0
2023-02-27,CAD,1.3349
2023-02-27,AUD,1.5206
2023-02-27,EUR,0.9121
2023-02-27,GBP,0.7752
2023-02-28,USD,1.0
2023-02-28,CAD,1.3444
2023-02-28,AUD,1.5373
2023-02-28,EUR,0.911
2023-02-28,GBP,0.7772
2023-02-28,USD,1.0
2023-02-28,CAD,1.3444
2023-02-28,AUD,1.5373
2023-02-28,EUR,0.911
2023-02-28,GBP,0.7772
2023-03-01,USD,1.0
2023-03-01,CAD,1.3444
2023-03-01,AUD,1.5373
2023-03-01,EUR,0.911
2023-03-01,GBP,0.7772
2023-03-02,USD,1.0
2023-03-02,CAD,1.3358
2023-03-02,AUD,1.5283
2023-03-02,EUR,0.8991
2023-03-02,GBP,0.7832
2023-03-03,USD,1.0
2023-03-03,CAD,1.3364
2023-03-03,AUD,1.5212
2023-03-03,EUR,0.8995
2023-03-03,GBP,0.7827
2023-03-04,USD,1.0
2023-03-04,CAD,1.3359
2023-03-04,AUD,1.5096
2023-03-04,EUR,0.8989
2023-03-04,GBP,0.7807
2023-03-05,USD,1.0
2023-03-05,CAD,1.3427
2023-03-05,AUD,1.5122
2023-03-05,EUR,0.8939
2023-03-05,GBP,0.7747
2023-03-06,USD,1.0
2023-03-06,CAD,1.342
2023-03-06,AUD,1.5087
2023-03-06,EUR,0.8821
2023-03-06,GBP,0.7689
2023-03-07,USD,1.0
2023-03-07,CAD,1.342
2023-03-07,AUD,1.5087
2023-03-07,EUR,0.8821
2023-03-07,GBP,0.7689
2023-03-08,USD,1.0
2023-03-08,CAD,1.342
2023-03-08,AUD,1.5087
2023-03-08,EUR,0.8821
2023-03-08,GBP,0.7689
2023-03-09,USD,1.0
2023-03-09,CAD,1.3629
2023-03-09,AUD,1.5127
2023-03-09,EUR,0.8729
2023-03-09,GBP,0.7628
2023-03-10,USD,1.0
2023-03-10,CAD,1.3678
2023-03-10,AUD,1.5256
2023-03-10,EUR,0.878
2023-03-10,GBP,0.7672
2023-03-11,USD,1.0
2023-03-11,CAD,1.3743
2023-03-11,AUD,1.534
2023-03-11,EUR,0.8821
2023-03-11,GBP,0.7736
2023-03-12,USD,1.0
2023-03-12,CAD,1.3811
2023-03-12,AUD,1.5724
2023-03-12,EUR,0.8897
2023-03-12,GBP,0.7885
2023-03-13,USD,1.0
2023-03-13,CAD,1.3859
2023-03-13,AUD,1.5926
2023-03-13,EUR,0.9006
2023-03-13,GBP,0.8021
2023-03-14,USD,1.0
2023-03-14,CAD,1.3859
2023-03-14,AUD,1.5926
2023-03-14,EUR,0.9006
2023-03-14,GBP,0.8021
2023-03-15,USD,1.0
2023-03-15,CAD,1.3859
2023-03-15,AUD,1.5926
2023-03-15,EUR,0.9006
2023-03-15,GBP,0.8021
2023-03-16,USD,1.0
2023-03-16,CAD,1.3928
2023-03-16,AUD,1.6311
2023-03-16,EUR,0.8963
2023-03-16,GBP,0.8149
2023-03-17,USD,1.0
2023-03-17,CAD,1.4125
2023-03-17,AUD,1.6652
2023-03-17,EUR,0.9106
2023-03-17,GBP,0.827
2023-03-18,USD,1.0
2023-03-18,CAD,1.4404
2023-03-18,AUD,1.6982
2023-03-18,EUR,0.9146
2023-03-18,GBP,0.8431
2023-03-19,USD,1.0
2023-03-19,CAD,1.4464
2023-03-19,AUD,1.7253
2023-03-19,EUR,0.9258
2023-03-19,GBP,0.8609
2023-03-20,USD,1.0
2023-03-20,CAD,1.425
2023-03-20,AUD,1.7023
2023-03-20,EUR,0.934
2023-03-20,GBP,0.8502
2023-03-21,USD,1.0
2023-03-21,CAD,1.425
2023-03-21,AUD,1.7023
2023-03-21,EUR,0.934
2023-03-21,GBP,0.8502
2023-03-22,USD,1.0
2023-03-22,CAD,1.425
2023-03-22,AUD,1.7023
2023-03-22,EUR,0.934
2023-03-22,GBP,0.8502
2023-03-23,USD,1.0
2023-03-23,CAD,1.4384
2023-03-23,AUD,1.7236
2023-03-23,EUR,0.9274
2023-03-23,GBP,0.8622
2023-03-24,USD,1.0
2023-03-24,CAD,1.4494
2023-03-24,AUD,1.6891
2023-03-24,EUR,0.9223
2023-03-24,GBP,0.8494
2023-03-25,USD,1.0
2023-03-25,CAD,1.4352
2023-03-25,AUD,1.6619
2023-03-25,EUR,0.9236
2023-03-25,GBP,0.8451
2023-03-26,USD,1.0
2023-03-26,CAD,1.4084
2023-03-26,AUD,1.6539
2023-03-26,EUR,0.9107
2023-03-26,GBP,0.8319
2023-03-27,USD,1.0
2023-03-27,CAD,1.414
2023-03-27,AUD,1.6588
2023-03-27,EUR,0.911
2023-03-27,GBP,0.8176
2023-03-28,USD,1.0
2023-03-28,CAD,1.414
2023-03-28,AUD,1.6588
2023-03-28,EUR,0.911
2023-03-28,GBP,0.8176
2023-03-29,USD,1.0
2023-03-29,CAD,1.414
2023-03-29,AUD,1.6588
2023-03-29,EUR,0.911
2023-03-29,GBP,0.8176
2023-03-30,USD,1.0
2023-03-30,CAD,1.4162
2023-03-30,AUD,1.6332
2023-03-30,EUR,0.9063
2023-03-30,GBP,0.8057
2023-03-31,USD,1.0
2023-03-31,CAD,1.4254
2023-03-31,AUD,1.6399
2023-03-31,EUR,0.9127
2023-03-31,GBP,0.8091
2023-04-01,USD,1.0
2023-04-01,CAD,1.4266
2023-04-01,AUD,1.6508
2023-04-01,EUR,0.9144
2023-04-01,GBP,0.8089
2023-04-02,USD,1.0
2023-04-02,CAD,1.4167
2023-04-02,AUD,1.6477
2023-04-02,EUR,0.9169
2023-04-02,GBP,0.8045
2023-04-03,USD,1.0
2023-04-03,CAD,1.4185
2023-04-03,AUD,1.6694
2023-04-03,EUR,0.9272
2023-04-03,GBP,0.8146
2023-04-04,USD,1.0
2023-04-04,CAD,1.4185
2023-04-04,AUD,1.6694
2023-04-04,EUR,0.9272
2023-04-04,GBP,0.8146
2023-04-05,USD,1.0
2023-04-05,CAD,1.4185
2023-04-05,AUD,1.6694
2023-04-05,EUR,0.9272
2023-04-05,GBP,0.8146
2023-04-06,USD,1.0
2023-04-06,CAD,1.416
2023-04-06,AUD,1.6486
2023-04-06,EUR,0.9267
2023-04-06,GBP,0.8136
2023-04-07,USD,1.0
2023-04-07,CAD,1.4018
2023-04-07,AUD,1.6149
2023-04-07,EUR,0.9187
2023-04-07,GBP,0.8093
2023-04-08,USD,1.0
2023-04-08,CAD,1.4013
2023-04-08,AUD,1.6186
2023-04-08,EUR,0.9199
2023-04-08,GBP,0.809
2023-04-09,USD,1.0
2023-04-09,CAD,1.4047
2023-04-09,AUD,1.6052
2023-04-09,EUR,0.9202
2023-04-09,GBP,0.8058
2023-04-10,USD,1.0
2023-04-10,CAD,1.4047
2023-04-10,AUD,1.6052
2023-04-10,EUR,0.9202
2023-04-10,GBP,0.8058
2023-04-11,USD,1.0
2023-04-11,CAD,1.4047
2023-04-11,AUD,1.6052
2023-04-11,EUR,0.9202
2023-04-11,GBP,0.8058
2023-04-12,USD,1.0
2023-04-12,CAD,1.4047
2023-04-12,AUD,1.6052
2023-04-12,EUR,0.9202
2023-04-12,GBP,0.8058
2023-04-13,USD,1.0
2023-04-13,CAD,1.4047
2023-04-13,AUD,1.6052
2023-04-13,EUR,0.9202
2023-04-13,GBP,0.8058
2023-04-14,USD,1.0
2023-04-14,CAD,1.3917
2023-04-14,AUD,1.5633
2023-04-14,EUR,0.9122
2023-04-14,GBP,0.7959
2023-04-15,USD,1.0
2023-04-15,CAD,1.406
2023-04-15,AUD,1.5866
2023-04-15,EUR,0.9172
2023-04-15,GBP,0.8015
2023-04-16,USD,1.0
2023-04-16,CAD,1.4106
2023-04-16,AUD,1.5858
2023-04-16,EUR,0.9184
2023-04-16,GBP,0.8005
2023-04-17,USD,1.0
2023-04-17,CAD,1.407
2023-04-17,AUD,1.5735
2023-04-17,EUR,0.9208
2023-04-17,GBP,0.8009
2023-04-18,USD,1.0
2023-04-18,CAD,1.407
2023-04-18,AUD,1.5735
2023-04-18,EUR,0.9208
2023-04-18,GBP,0.8009
2023-04-19,USD,1.0
2023-04-19,CAD,1.407
2023-04-19,AUD,1.5735
2023-04-19,EUR,0.9208
2023-04-19,GBP,0.8009
2023-04-20,USD,1.0
2023-04-20,CAD,1.4111
2023-04-20,AUD,1.5732
2023-04-20,EUR,0.9208
2023-04-20,GBP,0.8043
2023-04-21,USD,1.0
2023-04-21,CAD,1.4204
2023-04-21,AUD,1.5932
2023-04-21,EUR,0.9228
2023-04-21,GBP,0.8131
2023-04-22,USD,1.0
2023-04-22,CAD,1.4148
2023-04-22,AUD,1.5827
2023-04-22,EUR,0.9202
2023-04-22,GBP,0.8091
2023-04-23,USD,1.0
2023-04-23,CAD,1.4135
2023-04-23,AUD,1.5706
2023-04-23,EUR,0.9283
2023-04-23,GBP,0.8095
2023-04-24,USD,1.0
2023-04-24,CAD,1.4049
2023-04-24,AUD,1.5688
2023-04-24,EUR,0.9259
2023-04-24,GBP,0.8102
2023-04-25,USD,1.0
2023-04-25,CAD,1.4049
2023-04-25,AUD,1.5688
2023-04-25,EUR,0.9259
2023-04-25,GBP,0.8102
2023-04-26,USD,1.0
2023-04-26,CAD,1.4049
2023-04-26,AUD,1.5688
2023-04-26,EUR,0.9259
2023-04-26,GBP,0.8102
2023-04-27,USD,1.0
2023-04-27,CAD,1.4057
2023-04-27,AUD,1.5476
2023-04-27,EUR,0.9215
2023-04-27,GBP,0.8041
2023-04-28,USD,1.0
2023-04-28,CAD,1.3955
2023-04-28,AUD,1.5385
2023-04-28,EUR,0.9194
2023-04-28,GBP,0.8006
2023-04-29,USD,1.0
2023-04-29,CAD,1.3954
2023-04-29,AUD,1.5362
2023-04-29,EUR,0.9223
2023-04-29,GBP,0.8059
2023-04-30,USD,1.0
2023-04-30,CAD,1.3863
2023-04-30,AUD,1.5261
2023-04-30,EUR,0.9195
2023-04-30,GBP,0.7991
2023-05-01,USD,1.0
2023-05-01,CAD,1.3863
2023-05-01,AUD,1.5261
2023-05-01,EUR,0.9195
2023-05-01,GBP,0.7991
2023-05-02,USD,1.0
2023-05-02,CAD,1.3863
2023-05-02,AUD,1.5261
2023-05-02,EUR,0.9195
2023-05-02,GBP,0.7991
2023-05-03,USD,1.0
2023-05-03,CAD,1.3863
2023-05-03,AUD,1.5261
2023-05-03,EUR,0.9195
2023-05-03,GBP,0.7991
2023-05-04,USD,1.0
2023-05-04,CAD,1.4065
2023-05-04,AUD,1.5557
2023-05-04,EUR,0.9139
2023-05-04,GBP,0.8033
2023-05-05,USD,1.0
2023-05-05,CAD,1.4019
2023-05-05,AUD,1.5517
2023-05-05,EUR,0.9223
2023-05-05,GBP,0.8029
2023-05-06,USD,1.0
2023-05-06,CAD,1.4088
2023-05-06,AUD,1.5773
2023-05-06,EUR,0.9253
2023-05-06,GBP,0.8074
2023-05-07,USD,1.0
2023-05-07,CAD,1.4075
2023-05-07,AUD,1.5491
2023-05-07,EUR,0.9274
2023-05-07,GBP,0.8113
2023-05-08,USD,1.0
2023-05-08,CAD,1.3943
2023-05-08,AUD,1.5321
2023-05-08,EUR,0.9223
2023-05-08,GBP,0.8073
2023-05-09,USD,1.0
2023-05-09,CAD,1.3943
2023-05-09,AUD,1.5321
2023-05-09,EUR,0.9223
2023-05-09,GBP,0.8073
2023-05-10,USD,1.0
2023-05-10,CAD,1.3943
2023-05-10,AUD,1.5321
2023-05-10,EUR,0.9223
2023-05-10,GBP,0.8073
2023-05-11,USD,1.0
2023-05-11,CAD,1.3984
2023-05-11,AUD,1.5437
2023-05-11,EUR,0.9239
2023-05-11,GBP,0.8119
2023-05-12,USD,1.0
2023-05-12,CAD,1.3979
2023-05-12,AUD,1.5311
2023-05-12,EUR,0.921
2023-05-12,GBP,0.8084
2023-05-13,USD,1.0
2023-05-13,CAD,1.4017
2023-05-13,AUD,1.5344
2023-05-13,EUR,0.9195
2023-05-13,GBP,0.8114
2023-05-14,USD,1.0
2023-05-14,CAD,1.4107
2023-05-14,AUD,1.5572
2023-05-14,EUR,0.9266
2023-05-14,GBP,0.82
2023-05-15,USD,1.0
2023-05-15,CAD,1.4105
2023-05-15,AUD,1.5563
2023-05-15,EUR,0.9261
2023-05-15,GBP,0.8218
2023-05-16,USD,1.0
2023-05-16,CAD,1.4105
2023-05-16,AUD,1.5563
2023-05-16,EUR,0.9261
2023-05-16,GBP,0.8218
2023-05-17,USD,1.0
2023-05-17,CAD,1.4105
2023-05-17,AUD,1.5563
2023-05-17,EUR,0.9261
2023-05-17,GBP,0.8218
2023-05-18,USD,1.0
2023-05-18,CAD,1.4034
2023-05-18,AUD,1.5451
2023-05-18,EUR,0.9232
2023-05-18,GBP,0.8231
2023-05-19,USD,1.0
2023-05-19,CAD,1.3928
2023-05-19,AUD,1.5298
2023-05-19,EUR,0.9132
2023-05-19,GBP,0.8177
2023-05-20,USD,1.0
2023-05-20,CAD,1.3881
2023-05-20,AUD,1.5197
2023-05-20,EUR,0.9126
2023-05-20,GBP,0.8155
2023-05-21,USD,1.0
2023-05-21,CAD,1.3918
2023-05-21,AUD,1.5191
2023-05-21,EUR,0.9091
2023-05-21,GBP,0.8177
2023-05-22,USD,1.0
2023-05-22,CAD,1.4007
2023-05-22,AUD,1.531
2023-05-22,EUR,0.9171
2023-05-22,GBP,0.8214
2023-05-23,USD,1.0
2023-05-23,CAD,1.4007
2023-05-23,AUD,1.531
2023-05-23,EUR,0.9171
2023-05-23,GBP,0.8214
2023-05-24,USD,1.0
2023-05-24,CAD,1.4007
2023-05-24,AUD,1.531
2023-05-24,EUR,0.9171
2023-05-24,GBP,0.8214
2023-05-25,USD,1.0
2023-05-25,CAD,1.3988
2023-05-25,AUD,1.5287
2023-05-25,EUR,0.9166
2023-05-25,GBP,0.8205
2023-05-26,USD,1.0
2023-05-26,CAD,1.3835
2023-05-26,AUD,1.507
2023-05-26,EUR,0.9112
2023-05-26,GBP,0.8098
2023-05-27,USD,1.0
2023-05-27,CAD,1.3762
2023-05-27,AUD,1.5071
2023-05-27,EUR,0.9098
2023-05-27,GBP,0.8152
2023-05-28,USD,1.0
2023-05-28,CAD,1.3757
2023-05-28,AUD,1.5091
2023-05-28,EUR,0.9078
2023-05-28,GBP,0.8145
2023-05-29,USD,1.0
2023-05-29,CAD,1.3721
2023-05-29,AUD,1.4979
2023-05-29,EUR,0.898
2023-05-29,GBP,0.809
2023-05-30,USD,1.0
2023-05-30,CAD,1.3721
2023-05-30,AUD,1.4979
2023-05-30,EUR,0.898
2023-05-30,GBP,0.809
2023-05-31,USD,1.0
2023-05-31,CAD,1.3721
2023-05-31,AUD,1.4979
2023-05-31,EUR,0.898
2023-05-31,GBP,0.809
2023-06-01,USD,1.0
2023-06-01,CAD,1.3699
2023-06-01,AUD,1.4833
2023-06-01,EUR,0.8996
2023-06-01,GBP,0.8067
2023-06-02,USD,1.0
2023-06-02,CAD,1.3519
2023-06-02,AUD,1.4596
2023-06-02,EUR,0.8949
2023-06-02,GBP,0.7972
2023-06-03,USD,1.0
2023-06-03,CAD,1.3555
2023-06-03,AUD,1.4544
2023-06-03,EUR,0.8933
2023-06-03,GBP,0.7956
2023-06-04,USD,1.0
2023-06-04,CAD,1.3514
2023-06-04,AUD,1.4468
2023-06-04,EUR,0.8889
2023-06-04,GBP,0.7972
2023-06-05,USD,1.0
2023-06-05,CAD,1.3448
2023-06-05,AUD,1.4322
2023-06-05,EUR,0.8826
2023-06-05,GBP,0.7895
2023-06-06,USD,1.0
2023-06-06,CAD,1.3448
2023-06-06,AUD,1.4322
2023-06-06,EUR,0.8826
2023-06-06,GBP,0.7895
2023-06-07,USD,1.0
2023-06-07,CAD,1.3448
2023-06-07,AUD,1.4322
2023-06-07,EUR,0.8826
2023-06-07,GBP,0.7895
2023-06-08,USD,1.0
2023-06-08,CAD,1.3404
2023-06-08,AUD,1.4316
2023-06-08,EUR,0.8861
2023-06-08,GBP,0.7902
2023-06-09,USD,1.0
2023-06-09,CAD,1.3447
2023-06-09,AUD,1.4403
2023-06-09,EUR,0.8854
2023-06-09,GBP,0.7891
2023-06-10,USD,1.0
2023-06-10,CAD,1.3387
2023-06-10,AUD,1.4259
2023-06-10,EUR,0.8791
2023-06-10,GBP,0.7821
2023-06-11,USD,1.0
2023-06-11,CAD,1.3501
2023-06-11,AUD,1.447
2023-06-11,EUR,0.8812
2023-06-11,GBP,0.7901
2023-06-12,USD,1.0
2023-06-12,CAD,1.3577
2023-06-12,AUD,1.455
2023-06-12,EUR,0.8846
2023-06-12,GBP,0.7931
2023-06-13,USD,1.0
2023-06-13,CAD,1.3577
2023-06-13,AUD,1.455
2023-06-13,EUR,0.8846
2023-06-13,GBP,0.7931
2023-06-14,USD,1.0
2023-06-14,CAD,1.3577
2023-06-14,AUD,1.455
2023-06-14,EUR,0.8846
2023-06-14,GBP,0.7931
2023-06-15,USD,1.0
2023-06-15,CAD,1.3634
2023-06-15,AUD,1.4641
2023-06-15,EUR,0.8887
2023-06-15,GBP,0.7967
2023-06-16,USD,1.0
2023-06-16,CAD,1.3548
2023-06-16,AUD,1.4436
2023-06-16,EUR,0.8843
2023-06-16,GBP,0.7903
2023-06-17,USD,1.0
2023-06-17,CAD,1.3536
2023-06-17,AUD,1.4505
2023-06-17,EUR,0.8903
2023-06-17,GBP,0.7964
2023-06-18,USD,1.0
2023-06-18,CAD,1.3561
2023-06-18,AUD,1.4575
2023-06-18,EUR,0.8911
2023-06-18,GBP,0.8022
2023-06-19,USD,1.0
2023-06-19,CAD,1.3567
2023-06-19,AUD,1.4506
2023-06-19,EUR,0.8921
2023-06-19,GBP,0.8074
2023-06-20,USD,1.0
2023-06-20,CAD,1.3567
2023-06-20,AUD,1.4506
2023-06-20,EUR,0.8921
2023-06-20,GBP,0.8074
2023-06-21,USD,1.0
2023-06-21,CAD,1.3567
2023-06-21,AUD,1.4506
2023-06-21,EUR,0.8921
2023-06-21,GBP,0.8074
2023-06-22,USD,1.0
2023-06-22,CAD,1.3565
2023-06-22,AUD,1.453
2023-06-22,EUR,0.8918
2023-06-22,GBP,0.8056
2023-06-23,USD,1.0
2023-06-23,CAD,1.3491
2023-06-23,AUD,1.4377
2023-06-23,EUR,0.8835
2023-06-23,GBP,0.8008
2023-06-24,USD,1.0
2023-06-24,CAD,1.3591
2023-06-24,AUD,1.4488
2023-06-24,EUR,0.8865
2023-06-24,GBP,0.8009
2023-06-25,USD,1.0
2023-06-25,CAD,1.3645
2023-06-25,AUD,1.4572
2023-06-25,EUR,0.8929
2023-06-25,GBP,0.8048
2023-06-26,USD,1.0
2023-06-26,CAD,1.3661
2023-06-26,AUD,1.4548
2023-06-26,EUR,0.8918
2023-06-26,GBP,0.8078
2023-06-27,USD,1.0
2023-06-27,CAD,1.3661
2023-06-27,AUD,1.4548
2023-06-27,EUR,0.8918
2023-06-27,GBP,0.8078
2023-06-28,USD,1.0
2023-06-28,CAD,1.3661
2023-06-28,AUD,1.4548
2023-06-28,EUR,0.8918
2023-06-28,GBP,0.8078
2023-06-29,USD,1.0
2023-06-29,CAD,1.3656
2023-06-29,AUD,1.4539
2023-06-29,EUR,0.8862
2023-06-29,GBP,0.8112
2023-06-30,USD,1.0
2023-06-30,CAD,1.3685
2023-06-30,AUD,1.4595
2023-06-30,EUR,0.893
2023-06-30,GBP,0.8148
2023-07-01,USD,1.0
2023-07-01,CAD,1.3587
2023-07-01,AUD,1.4525
2023-07-01,EUR,0.8929
2023-07-01,GBP,0.8074
2023-07-02,USD,1.0
2023-07-02,CAD,1.3595
2023-07-02,AUD,1.4439
2023-07-02,EUR,0.8861
2023-07-02,GBP,0.7994
2023-07-03,USD,1.0
2023-07-03,CAD,1.3572
2023-07-03,AUD,1.4411
2023-07-03,EUR,0.8909
2023-07-03,GBP,0.8029
2023-07-04,USD,1.0
2023-07-04,CAD,1.3572
2023-07-04,AUD,1.4411
2023-07-04,EUR,0.8909
2023-07-04,GBP,0.8029
2023-07-05,USD,1.0
2023-07-05,CAD,1.3572
2023-07-05,AUD,1.4411
2023-07-05,EUR,0.8909
2023-07-05,GBP,0.8029
2023-07-06,USD,1.0
2023-07-06,CAD,1.3539
2023-07-06,AUD,1.4331
2023-07-06,EUR,0.883
2023-07-06,GBP,0.7992
2023-07-07,USD,1.0
2023-07-07,CAD,1.3567
2023-07-07,AUD,1.4403
2023-07-07,EUR,0.8857
2023-07-07,GBP,0.7985
2023-07-08,USD,1.0
2023-07-08,CAD,1.359
2023-07-08,AUD,1.4391
2023-07-08,EUR,0.8861
2023-07-08,GBP,0.7968
2023-07-09,USD,1.0
2023-07-09,CAD,1.3502
2023-07-09,AUD,1.4318
2023-07-09,EUR,0.8817
2023-07-09,GBP,0.7905
2023-07-10,USD,1.0
2023-07-10,CAD,1.3601
2023-07-10,AUD,1.4408
2023-07-10,EUR,0.8868
2023-07-10,GBP,0.7943
2023-07-11,USD,1.0
2023-07-11,CAD,1.3601
2023-07-11,AUD,1.4408
2023-07-11,EUR,0.8868
2023-07-11,GBP,0.7943
2023-07-12,USD,1.0
2023-07-12,CAD,1.3601
2023-07-12,AUD,1.4408
2023-07-12,EUR,0.8868
2023-07-12,GBP,0.7943
2023-07-13,USD,1.0
2023-07-13,CAD,1.3563
2023-07-13,AUD,1.4342
2023-07-13,EUR,0.8827
2023-07-13,GBP,0.7939
2023-07-14,USD,1.0
2023-07-14,CAD,1.3616
2023-07-14,AUD,1.4372
2023-07-14,EUR,0.8791
2023-07-14,GBP,0.798
2023-07-15,USD,1.0
2023-07-15,CAD,1.3568
2023-07-15,AUD,1.4237
2023-07-15,EUR,0.8738
2023-07-15,GBP,0.7912
2023-07-16,USD,1.0
2023-07-16,CAD,1.3538
2023-07-16,AUD,1.4314
2023-07-16,EUR,0.8761
2023-07-16,GBP,0.7962
2023-07-17,USD,1.0
2023-07-17,CAD,1.3572
2023-07-17,AUD,1.4316
2023-07-17,EUR,0.875
2023-07-17,GBP,0.797
2023-07-18,USD,1.0
2023-07-18,CAD,1.3572
2023-07-18,AUD,1.4316
2023-07-18,EUR,0.875
2023-07-18,GBP,0.797
2023-07-19,USD,1.0
2023-07-19,CAD,1.3572
2023-07-19,AUD,1.4316
2023-07-19,EUR,0.875
2023-07-19,GBP,0.797
2023-07-20,USD,1.0
2023-07-20,CAD,1.3567
2023-07-20,AUD,1.429
2023-07-20,EUR,0.8735
2023-07-20,GBP,0.7912
2023-07-21,USD,1.0
2023-07-21,CAD,1.3457
2023-07-21,AUD,1.4117
2023-07-21,EUR,0.8739
2023-07-21,GBP,0.787
2023-07-22,USD,1.0
2023-07-22,CAD,1.3422
2023-07-22,AUD,1.3939
2023-07-22,EUR,0.8637
2023-07-22,GBP,0.787
2023-07-23,USD,1.0
2023-07-23,CAD,1.3386
2023-07-23,AUD,1.4043
2023-07-23,EUR,0.8644
2023-07-23,GBP,0.7883
2023-07-24,USD,1.0
2023-07-24,CAD,1.342
2023-07-24,AUD,1.4108
2023-07-24,EUR,0.8615
2023-07-24,GBP,0.7838
2023-07-25,USD,1.0
2023-07-25,CAD,1.342
2023-07-25,AUD,1.4108
2023-07-25,EUR,0.8615
2023-07-25,GBP,0.7838
2023-07-26,USD,1.0
2023-07-26,CAD,1.342
2023-07-26,AUD,1.4108
2023-07-26,EUR,0.8615
2023-07-26,GBP,0.7838
2023-07-27,USD,1.0
2023-07-27,CAD,1.3375
2023-07-27,AUD,1.4007
2023-07-27,EUR,0.8503
2023-07-27,GBP,0.7767
2023-07-28,USD,1.0
2023-07-28,CAD,1.3393
2023-07-28,AUD,1.4007
2023-07-28,EUR,0.8535
2023-07-28,GBP,0.7764
2023-07-29,USD,1.0
2023-07-29,CAD,1.336
2023-07-29,AUD,1.3943
2023-07-29,EUR,0.8529
2023-07-29,GBP,0.7709
2023-07-30,USD,1.0
2023-07-30,CAD,1.343
2023-07-30,AUD,1.4005
2023-07-30,EUR,0.8516
2023-07-30,GBP,0.7687
2023-07-31,USD,1.0
2023-07-31,CAD,1.3418
2023-07-31,AUD,1.3916
2023-07-31,EUR,0.844
2023-07-31,GBP,0.7601
2023-08-01,USD,1.0
2023-08-01,CAD,1.3418
2023-08-01,AUD,1.3916
2023-08-01,EUR,0.844
2023-08-01,GBP,0.7601
2023-08-02,USD,1.0
2023-08-02,CAD,1.3418
2023-08-02,AUD,1.3916
2023-08-02,EUR,0.844
2023-08-02,GBP,0.7601
2023-08-03,USD,1.0
2023-08-03,CAD,1.3436
2023-08-03,AUD,1.4078
2023-08-03,EUR,0.8528
2023-08-03,GBP,0.7676
2023-08-04,USD,1.0
2023-08-04,CAD,1.3407
2023-08-04,AUD,1.402
2023-08-04,EUR,0.85
2023-08-04,GBP,0.7678
2023-08-05,USD,1.0
2023-08-05,CAD,1.3247
2023-08-05,AUD,1.3848
2023-08-05,EUR,0.8436
2023-08-05,GBP,0.7615
2023-08-06,USD,1.0
2023-08-06,CAD,1.3297
2023-08-06,AUD,1.3926
2023-08-06,EUR,0.8444
2023-08-06,GBP,0.7602
2023-08-07,USD,1.0
2023-08-07,CAD,1.3345
2023-08-07,AUD,1.3881
2023-08-07,EUR,0.8462
2023-08-07,GBP,0.7648
2023-08-08,USD,1.0
2023-08-08,CAD,1.3345
2023-08-08,AUD,1.3881
2023-08-08,EUR,0.8462
2023-08-08,GBP,0.7648
2023-08-09,USD,1.0
2023-08-09,CAD,1.3345
2023-08-09,AUD,1.3881
