Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Payment Method
2096004,1,2023-09-26,2023-10-03,1893783,48,1625,2,USD,Credit Card
2096004,2,2023-09-26,2023-10-03,1893783,48,905,6,USD,Credit Card
2096007,1,2023-09-26,2023-09-30,1926362,50,1547,3,USD,Credit Card
2096008,1,2023-09-26,2023-09-30,1535347,51,1370,1,USD,Credit Card
2096008,2,2023-09-26,2023-09-30,1535347,51,51,2,USD,Credit Card
2096008,3,2023-09-26,2023-09-27,1535347,51,707,10,USD,Credit Card
2096008,4,2023-09-26,2023-10-04,1535347,51,1079,8,USD,Credit Card
2096008,5,2023-09-26,2023-10-01,1535347,51,1360,3,USD,Cash
2096009,1,2023-09-26,2023-09-28,1553271,55,2494,3,USD,Credit Card
2096009,2,2023-09-26,2023-10-03,1553271,55,391,4,USD,Digital Wallet
2096009,3,2023-09-26,2023-09-28,1553271,55,893,3,USD,Cash
2096010,1,2023-09-26,2023-09-29,1515177,47,942,7,USD,Digital Wallet
2096010,2,2023-09-26,2023-09-30,1515177,47,170,2,USD,Digital Wallet
2098000,1,2023-09-28,2023-10-04,87690,6,1730,3,AUD,Credit Card
2098000,2,2023-09-28,2023-09-30,87690,6,2186,8,AUD,Credit Card
2098001,1,2023-09-28,2023-10-02,1843882,50,154,10,USD,Credit Card
2098001,2,2023-09-28,2023-09-30,1843882,50,1748,3,USD,Credit Card
2098001,3,2023-09-28,2023-10-03,1843882,50,425,4,USD,Credit Card
2098002,1,2023-09-28,2023-10-01,1791044,0,1600,3,USD,Credit Card
2098003,1,2023-09-28,2023-10-02,417275,19,1462,1,EUR,Credit Card
2098003,2,2023-09-28,2023-09-29,417275,19,163,3,EUR,Digital Wallet
2099000,1,2023-09-29,2023-09-30,1276232,56,1574,8,USD,Credit Card
2099000,2,2023-09-29,2023-10-07,1276232,56,941,1,USD,Cash
2099000,3,2023-09-29,2023-10-01,1276232,56,1251,2,USD,Credit Card
2099001,1,2023-09-29,2023-10-06,1848290,0,1425,2,USD,Credit Card
2099001,2,2023-09-29,2023-10-04,1848290,0,1687,4,USD,Digital Wallet
2099001,3,2023-09-29,2023-10-05,1848290,0,422,3,USD,Credit Card
2099002,1,2023-09-29,2023-10-07,1256256,0,2096,3,USD,Cash
2099002,2,2023-09-29,2023-10-07,1256256,0,569,3,USD,Credit Card
2099002,3,2023-09-29,2023-10-06,1256256,0,1672,1,USD,Credit Card
2099003,1,2023-09-29,2023-10-03,2054016,57,2089,1,USD,Credit Card
2099004,1,2023-09-29,2023-10-02,1842041,0,1309,6,USD,Credit Card
2099005,1,2023-09-29,2023-10-07,1879693,51,836,6,USD,Digital Wallet
2099005,2,2023-09-29,2023-10-07,1879693,51,1740,2,USD,Digital Wallet
2099005,3,2023-09-29,2023-10-04,1879693,51,77,2,USD,Credit Card
2100000,1,2023-09-30,2023-10-02,1517046,44,1071,1,USD,Credit Card
2100001,1,2023-09-30,2023-10-05,378411,0,1653,4,CAD,Credit Card
2100001,2,2023-09-30,2023-10-03,378411,0,57,5,CAD,Cash
2100001,3,2023-09-30,2023-10-05,378411,0,1188,5,CAD,Digital Wallet
2100001,4,2023-09-30,2023-10-04,378411,0,1301,2,CAD,Cash
2100001,5,2023-09-30,2023-10-08,378411,0,639,5,CAD,Credit Card
2100002,1,2023-09-30,2023-10-02,1310468,64,854,3,USD,Credit Card
2100003,1,2023-09-30,2023-10-03,446468,23,1652,2,EUR,Credit Card
2100004,1,2023-09-30,2023-10-08,542632,19,1639,1,EUR,Digital Wallet
2100005,1,2023-09-30,2023-10-02,1534242,45,1095,1,USD,Digital Wallet
2100006,1,2023-09-30,2023-10-06,1744031,50,1081,6,USD,Digital Wallet
2100006,2,2023-09-30,2023-10-08,1744031,50,2514,7,USD,Credit Card
2100006,3,2023-09-30,2023-10-04,1744031,50,131,4,USD,Credit Card
2100006,4,2023-09-30,2023-10-03,1744031,50,69,4,USD,Credit Card
2101000,1,2023-10-01,2023-10-07,463657,27,1336,2,EUR,Credit Card
2101000,2,2023-10-01,2023-10-07,463657,27,2452,6,EUR,Digital Wallet
2101000,3,2023-10-01,2023-10-07,463657,27,1548,2,EUR,Cash
2101002,1,2023-10-01,2023-10-04,544035,0,747,4,EUR,Cash
2101002,2,2023-10-01,2023-10-03,544035,0,1666,3,EUR,Credit Card
2101002,3,2023-10-01,2023-10-06,544035,0,1269,1,EUR,Digital Wallet
2101003,1,2023-10-01,2023-10-06,1841571,61,1033,2,USD,Cash
2101003,2,2023-10-01,2023-10-07,1841571,61,458,1,USD,Digital Wallet
2101003,3,2023-10-01,2023-10-02,1841571,61,1580,5,USD,Credit Card
2101004,1,2023-10-01,2023-10-02,1065072,40,89,2,GBP,Credit Card
2101004,2,2023-10-01,2023-10-04,1065072,40,1680,2,GBP,Cash
2101004,3,2023-10-01,2023-10-03,1065072,40,1618,6,GBP,Credit Card
2101004,4,2023-10-01,2023-10-04,1065072,40,1730,5,GBP,Credit Card
2101004,5,2023-10-01,2023-10-03,1065072,40,1579,4,GBP,Cash
2101004,6,2023-10-01,2023-10-05,1065072,40,444,2,GBP,Cash
2101005,1,2023-10-01,2023-10-02,539314,23,79,6,EUR,Digital Wallet
2101005,2,2023-10-01,2023-10-04,539314,23,1626,1,EUR,Cash
2101007,1,2023-10-01,2023-10-08,1090726,40,4,5,GBP,Credit Card
2102000,1,2023-10-02,2023-10-10,1245533,43,1621,2,USD,Digital Wallet
2102000,2,2023-10-02,2023-10-06,1245533,43,426,10,USD,Credit Card
2102001,1,2023-10-02,2023-10-07,378008,10,1787,2,CAD,Cash
2102001,2,2023-10-02,2023-10-03,378008,10,1633,2,CAD,Credit Card
2102002,1,2023-10-02,2023-10-04,329620,9,305,2,CAD,Credit Card
2102002,2,2023-10-02,2023-10-08,329620,9,454,1,CAD,Digital Wallet
2102002,3,2023-10-02,2023-10-10,329620,9,641,1,CAD,Credit Card
2102003,1,2023-10-02,2023-10-07,1567343,50,366,3,USD,Credit Card
2102003,2,2023-10-02,2023-10-07,1567343,50,73,5,USD,Credit Card
2102003,3,2023-10-02,2023-10-06,1567343,50,1813,1,USD,Cash
2102003,4,2023-10-02,2023-10-10,1567343,50,1680,1,USD,Credit Card
2102003,5,2023-10-02,2023-10-09,1567343,50,402,1,USD,Credit Card
2102003,6,2023-10-02,2023-10-10,1567343,50,612,3,USD,Credit Card
2102004,1,2023-10-02,2023-10-05,1077719,0,64,4,GBP,Credit Card
2102004,2,2023-10-02,2023-10-08,1077719,0,1338,2,GBP,Credit Card
2102005,1,2023-10-02,2023-10-10,1517046,62,742,3,USD,Credit Card
2103000,1,2023-10-03,2023-10-11,2060127,45,2448,1,USD,Credit Card
2103000,2,2023-10-03,2023-10-11,2060127,45,456,1,USD,Cash
2103001,1,2023-10-03,2023-10-06,1870287,44,1669,1,USD,Credit Card
2103001,2,2023-10-03,2023-10-07,1870287,44,1439,4,USD,Credit Card
2103001,3,2023-10-03,2023-10-11,1870287,44,1596,1,USD,Credit Card
2103001,4,2023-10-03,2023-10-08,1870287,44,1393,1,USD,Cash
2103002,1,2023-10-03,2023-10-04,319689,10,1298,6,CAD,Credit Card
2103002,2,2023-10-03,2023-10-08,319689,10,1621,3,CAD,Cash
2103003,1,2023-10-03,2023-10-07,1237819,66,1496,3,USD,Credit Card
2103004,1,2023-10-03,2023-10-08,156070,1,1607,2,AUD,Credit Card
2103004,2,2023-10-03,2023-10-09,156070,1,440,4,AUD,Credit Card
2103005,1,2023-10-03,2023-10-08,1859707,51,1038,6,USD,Cash
2103005,2,2023-10-03,2023-10-11,1859707,51,731,1,USD,Cash
2103005,3,2023-10-03,2023-10-08,1859707,51,1494,4,USD,Credit Card
2103006,1,2023-10-03,2023-10-08,1242927,54,1144,1,USD,Cash
2103006,2,2023-10-03,2023-10-04,1242927,54,1690,1,USD,Credit Card
2103006,3,2023-10-03,2023-10-05,1242927,54,1601,2,USD,Credit Card
2103007,1,2023-10-03,2023-10-05,2099252,48,1674,1,USD,Credit Card
2103007,2,2023-10-03,2023-10-06,2099252,48,1643,4,USD,Digital Wallet
2103007,3,2023-10-03,2023-10-11,2099252,48,373,1,USD,Credit Card
2103008,1,2023-10-03,2023-10-05,267544,8,140,2,CAD,Credit Card
2103008,2,2023-10-03,2023-10-05,267544,8,1653,6,CAD,Credit Card
2103009,1,2023-10-03,2023-10-05,1127584,39,621,1,GBP,Cash
2103009,2,2023-10-03,2023-10-11,1127584,39,440,2,GBP,Credit Card
2103009,3,2023-10-03,2023-10-10,1127584,39,1452,1,GBP,Digital Wallet
2103009,4,2023-10-03,2023-10-11,1127584,39,69,2,GBP,Credit Card
2103010,1,2023-10-03,2023-10-08,1408551,62,1630,2,USD,Credit Card
2103010,2,2023-10-03,2023-10-10,1408551,62,927,3,USD,Credit Card
2103010,3,2023-10-03,2023-10-08,1408551,62,451,3,USD,Credit Card
2103010,4,2023-10-03,2023-10-09,1408551,62,95,8,USD,Credit Card
2105000,1,2023-10-05,2023-10-13,70598,1,1475,2,AUD,Credit Card
2105000,2,2023-10-05,2023-10-06,70598,1,1449,3,AUD,Cash
2105001,1,2023-10-05,2023-10-12,1412783,53,1558,6,USD,Credit Card
2105001,2,2023-10-05,2023-10-10,1412783,53,424,4,USD,Credit Card
2105002,1,2023-10-05,2023-10-10,449456,21,1458,8,EUR,Digital Wallet
2105003,1,2023-10-05,2023-10-07,1848729,51,1273,3,USD,Credit Card
2106000,1,2023-10-06,2023-10-07,696960,18,710,1,EUR,Credit Card
2106000,2,2023-10-06,2023-10-07,696960,18,481,4,EUR,Credit Card
2106000,3,2023-10-06,2023-10-08,696960,18,270,2,EUR,Cash
2106001,1,2023-10-06,2023-10-13,579330,21,1427,3,EUR,Digital Wallet
2106002,1,2023-10-06,2023-10-08,85974,0,1675,6,AUD,Cash
2106002,2,2023-10-06,2023-10-07,85974,0,1563,1,AUD,Credit Card
2106002,3,2023-10-06,2023-10-10,85974,0,2489,5,AUD,Credit Card
2106002,4,2023-10-06,2023-10-08,85974,0,336,3,AUD,Cash
2106003,1,2023-10-06,2023-10-08,983816,39,624,2,GBP,Cash
2106003,2,2023-10-06,2023-10-07,983816,39,1649,3,GBP,Credit Card
2106004,1,2023-10-06,2023-10-14,1442640,65,1525,3,USD,Credit Card
2106005,1,2023-10-06,2023-10-13,244545,10,1650,3,CAD,Credit Card
2106005,2,2023-10-06,2023-10-10,244545,10,1450,1,CAD,Credit Card
2107000,1,2023-10-07,2023-10-13,1059222,0,430,3,GBP,Credit Card
2107001,1,2023-10-07,2023-10-11,1973647,53,1517,1,USD,Credit Card
2107001,2,2023-10-07,2023-10-10,1973647,53,77,4,USD,Credit Card
2107002,1,2023-10-07,2023-10-15,337629,8,142,3,CAD,Cash
2107002,2,2023-10-07,2023-10-11,337629,8,436,4,CAD,Credit Card
2107002,3,2023-10-07,2023-10-15,337629,8,12,3,CAD,Credit Card
2107003,1,2023-10-07,2023-10-09,363712,0,1616,6,CAD,Credit Card
2107003,2,2023-10-07,2023-10-12,363712,0,1285,3,CAD,Cash
2107003,3,2023-10-07,2023-10-08,363712,0,920,6,CAD,Cash
2107004,1,2023-10-07,2023-10-15,1411031,0,542,1,USD,Credit Card
2107005,1,2023-10-07,2023-10-13,2079677,53,1769,7,USD,Credit Card
2107005,2,2023-10-07,2023-10-09,2079677,53,1577,4,USD,Cash
2107006,1,2023-10-07,2023-10-13,9812,4,1469,1,AUD,Credit Card
2107007,1,2023-10-07,2023-10-08,854629,0,1436,1,EUR,Credit Card
2107007,2,2023-10-07,2023-10-13,854629,0,566,3,EUR,Credit Card
2107007,3,2023-10-07,2023-10-11,854629,0,1586,4,EUR,Credit Card
2108000,1,2023-10-08,2023-10-09,1697375,0,347,1,USD,Credit Card
2108000,2,2023-10-08,2023-10-10,1697375,0,1651,2,USD,Credit Card
2108000,3,2023-10-08,2023-10-16,1697375,0,628,1,USD,Credit Card
2108000,4,2023-10-08,2023-10-13,1697375,0,1636,3,USD,Credit Card
2108000,5,2023-10-08,2023-10-10,1697375,0,1427,1,USD,Credit Card
2108000,6,2023-10-08,2023-10-15,1697375,0,1138,7,USD,Credit Card
2108001,1,2023-10-08,2023-10-16,2058877,43,470,1,USD,Cash
2108002,1,2023-10-08,2023-10-11,1770405,64,571,1,USD,Credit Card
2108002,2,2023-10-08,2023-10-09,1770405,64,1578,9,USD,Credit Card
2108002,3,2023-10-08,2023-10-10,1770405,64,139,1,USD,Cash
2108002,4,2023-10-08,2023-10-12,1770405,64,169,2,USD,Credit Card
2108003,1,2023-10-08,2023-10-12,1781953,56,1610,2,USD,Credit Card
2108003,2,2023-10-08,2023-10-16,1781953,56,1567,1,USD,Credit Card
2108004,1,2023-10-08,2023-10-15,607598,16,1619,3,EUR,Credit Card
2108006,1,2023-10-08,2023-10-14,1902593,50,1412,7,USD,Credit Card
2108007,1,2023-10-08,2023-10-10,586218,0,636,3,EUR,Credit Card
2109000,1,2023-10-09,2023-10-15,1646713,49,76,2,USD,Digital Wallet
2109001,1,2023-10-09,2023-10-12,859240,32,1065,1,EUR,Credit Card
2109001,2,2023-10-09,2023-10-10,859240,32,529,1,EUR,Credit Card
2109001,3,2023-10-09,2023-10-12,859240,32,1632,7,EUR,Credit Card
2109002,1,2023-10-09,2023-10-14,1353111,59,792,3,USD,Digital Wallet
2109003,1,2023-10-09,2023-10-16,1214035,0,1259,4,USD,Digital Wallet
2109003,2,2023-10-09,2023-10-15,1214035,0,1240,8,USD,Credit Card
2109004,1,2023-10-09,2023-10-11,578764,23,850,2,EUR,Digital Wallet
2109004,2,2023-10-09,2023-10-15,578764,23,966,3,EUR,Credit Card
2110000,1,2023-10-10,2023-10-13,1078235,36,368,1,GBP,Credit Card
2110000,2,2023-10-10,2023-10-18,1078235,36,807,3,GBP,Credit Card
2110001,1,2023-10-10,2023-10-17,1883630,45,417,7,USD,Credit Card
2110001,2,2023-10-10,2023-10-15,1883630,45,2509,8,USD,Credit Card
2110003,1,2023-10-10,2023-10-13,159547,0,454,1,AUD,Cash
2110004,1,2023-10-10,2023-10-15,603634,16,1556,7,EUR,Credit Card
2110004,2,2023-10-10,2023-10-17,603634,16,1676,9,EUR,Digital Wallet
2110005,1,2023-10-10,2023-10-14,1696458,53,418,2,USD,Credit Card
2110006,1,2023-10-10,2023-10-14,1595569,66,1707,1,USD,Credit Card
2110007,1,2023-10-10,2023-10-12,696791,18,819,1,EUR,Credit Card
2110007,2,2023-10-10,2023-10-18,696791,18,1558,2,EUR,Credit Card
2110008,1,2023-10-10,2023-10-13,467182,24,17,3,EUR,Credit Card
2110009,1,2023-10-10,2023-10-14,1284244,44,2402,1,USD,Cash
2110009,2,2023-10-10,2023-10-16,1284244,44,913,7,USD,Credit Card
2112000,1,2023-10-12,2023-10-19,1690335,50,65,3,USD,Credit Card
2112000,2,2023-10-12,2023-10-13,1690335,50,2504,1,USD,Digital Wallet
2112001,1,2023-10-12,2023-10-19,1454138,65,2409,2,USD,Credit Card
2112001,2,2023-10-12,2023-10-18,1454138,65,1423,2,USD,Credit Card
2112001,3,2023-10-12,2023-10-16,1454138,65,1514,2,USD,Credit Card
2112003,1,2023-10-12,2023-10-16,832398,33,55,1,EUR,Digital Wallet
2113000,1,2023-10-13,2023-10-16,985427,39,421,2,GBP,Cash
2113000,2,2023-10-13,2023-10-18,985427,39,71,7,GBP,Credit Card
2113001,1,2023-10-13,2023-10-14,868463,31,1657,1,EUR,Credit Card
2113002,1,2023-10-13,2023-10-14,2096492,64,737,1,USD,Credit Card
2113002,2,2023-10-13,2023-10-18,2096492,64,672,6,USD,Credit Card
2113003,1,2023-10-13,2023-10-16,272681,8,1210,1,CAD,Credit Card
2113003,2,2023-10-13,2023-10-17,272681,8,459,2,CAD,Credit Card
2113003,3,2023-10-13,2023-10-18,272681,8,92,2,CAD,Credit Card
2113004,1,2023-10-13,2023-10-20,1694752,61,427,1,USD,Digital Wallet
2113004,2,2023-10-13,2023-10-20,1694752,61,730,8,USD,Cash
2113004,3,2023-10-13,2023-10-20,1694752,61,232,4,USD,Credit Card
2113004,4,2023-10-13,2023-10-14,1694752,61,1752,9,USD,Cash
2114001,1,2023-10-14,2023-10-15,1770119,49,1026,8,USD,Digital Wallet
2114001,2,2023-10-14,2023-10-21,1770119,49,67,1,USD,Cash
2114001,3,2023-10-14,2023-10-21,1770119,49,1661,2,USD,Credit Card
2114001,4,2023-10-14,2023-10-21,1770119,49,411,3,USD,Credit Card
2114001,5,2023-10-14,2023-10-18,1770119,49,1559,2,USD,Cash
2114001,6,2023-10-14,2023-10-18,1770119,49,757,3,USD,Cash
2114003,1,2023-10-14,2023-10-16,634965,16,1683,4,EUR,Credit Card
2114004,1,2023-10-14,2023-10-20,1755730,59,1786,1,USD,Credit Card
2114004,2,2023-10-14,2023-10-19,1755730,59,1652,1,USD,Credit Card
2114004,3,2023-10-14,2023-10-18,1755730,59,654,2,USD,Digital Wallet
2114004,4,2023-10-14,2023-10-16,1755730,59,443,10,USD,Credit Card
2114005,1,2023-10-14,2023-10-17,1209026,44,2075,3,USD,Digital Wallet
2114006,1,2023-10-14,2023-10-21,2060328,61,697,3,USD,Credit Card
2114006,2,2023-10-14,2023-10-15,2060328,61,446,3,USD,Credit Card
2114006,3,2023-10-14,2023-10-19,2060328,61,1236,2,USD,Credit Card
2114006,4,2023-10-14,2023-10-20,2060328,61,1624,2,USD,Credit Card
2114006,5,2023-10-14,2023-10-17,2060328,61,1678,3,USD,Credit Card
2114006,6,2023-10-14,2023-10-19,2060328,61,506,1,USD,Credit Card
2115000,1,2023-10-15,2023-10-20,1285725,50,1410,1,USD,Digital Wallet
2115002,1,2023-10-15,2023-10-19,124722,1,368,2,AUD,Credit Card
2115002,2,2023-10-15,2023-10-17,124722,1,1821,6,AUD,Credit Card
2115002,3,2023-10-15,2023-10-20,124722,1,1610,2,AUD,Credit Card
2115002,4,2023-10-15,2023-10-21,124722,1,159,2,AUD,Digital Wallet
2115003,1,2023-10-15,2023-10-18,1698828,51,458,1,USD,Credit Card
2115003,2,2023-10-15,2023-10-21,1698828,51,1593,3,USD,Credit Card
2115005,1,2023-10-15,2023-10-20,1581139,55,1412,1,USD,Credit Card
2115005,2,2023-10-15,2023-10-23,1581139,55,1629,1,USD,Digital Wallet
2115005,3,2023-10-15,2023-10-21,1581139,55,387,1,USD,Credit Card
2115005,4,2023-10-15,2023-10-21,1581139,55,2494,3,USD,Credit Card
2115006,1,2023-10-15,2023-10-22,1760076,0,1700,1,USD,Credit Card
2115007,1,2023-10-15,2023-10-23,1069141,39,1345,2,GBP,Credit Card
2115007,2,2023-10-15,2023-10-17,1069141,39,2505,1,GBP,Cash
2116000,1,2023-10-16,2023-10-24,1996959,0,438,5,USD,Credit Card
2116001,1,2023-10-16,2023-10-17,638569,0,1047,3,EUR,Credit Card
2116001,2,2023-10-16,2023-10-24,638569,0,1656,1,EUR,Credit Card
2116001,3,2023-10-16,2023-10-21,638569,0,940,2,EUR,Digital Wallet
2116001,4,2023-10-16,2023-10-19,638569,0,1652,2,EUR,Credit Card
2116001,5,2023-10-16,2023-10-23,638569,0,417,1,EUR,Digital Wallet
2116001,6,2023-10-16,2023-10-23,638569,0,387,3,EUR,Cash
2116001,7,2023-10-16,2023-10-17,638569,0,694,1,EUR,Credit Card
2116002,1,2023-10-16,2023-10-22,1537178,56,1598,1,USD,Cash
2116003,1,2023-10-16,2023-10-17,988697,39,1691,2,GBP,Cash
2117000,1,2023-10-17,2023-10-21,1322032,0,2109,1,USD,Credit Card
2117000,2,2023-10-17,2023-10-21,1322032,0,1053,5,USD,Cash
2117001,1,2023-10-17,2023-10-22,1361682,0,1438,4,USD,Credit Card
2117002,1,2023-10-17,2023-10-24,1904355,0,1817,2,USD,Cash
2117002,2,2023-10-17,2023-10-20,1904355,0,1671,1,USD,Credit Card
2117002,3,2023-10-17,2023-10-25,1904355,0,2505,1,USD,Credit Card
2117003,1,2023-10-17,2023-10-21,2087852,59,1565,2,USD,Credit Card
2117003,2,2023-10-17,2023-10-23,2087852,59,2106,6,USD,Credit Card
2117004,1,2023-10-17,2023-10-19,399053,10,1694,3,CAD,Credit Card
2117004,2,2023-10-17,2023-10-19,399053,10,1538,7,CAD,Credit Card
2117004,3,2023-10-17,2023-10-25,399053,10,1693,7,CAD,Credit Card
2117005,1,2023-10-17,2023-10-23,1741571,61,1454,3,USD,Credit Card
2117006,1,2023-10-17,2023-10-25,2033335,44,1636,6,USD,Cash
2117007,1,2023-10-17,2023-10-25,1306013,65,933,1,USD,Credit Card
2117007,2,2023-10-17,2023-10-18,1306013,65,431,7,USD,Cash
2117007,3,2023-10-17,2023-10-23,1306013,65,1679,7,USD,Credit Card
2117009,1,2023-10-17,2023-10-18,547989,23,1673,5,EUR,Credit Card
2119001,1,2023-10-19,2023-10-20,404576,23,440,7,EUR,Credit Card
2119002,1,2023-10-19,2023-10-21,1414241,54,1033,5,USD,Digital Wallet
2119002,2,2023-10-19,2023-10-27,1414241,54,1757,1,USD,Credit Card
2119002,3,2023-10-19,2023-10-27,1414241,54,967,1,USD,Cash
2119003,1,2023-10-19,2023-10-23,156902,5,1506,2,AUD,Cash
2120000,1,2023-10-20,2023-10-26,1419500,43,444,1,USD,Credit Card
2120000,2,2023-10-20,2023-10-24,1419500,43,1282,8,USD,Credit Card
2120001,1,2023-10-20,2023-10-25,1988805,61,1484,5,USD,Digital Wallet
2120001,2,2023-10-20,2023-10-23,1988805,61,832,3,USD,Cash
2120003,1,2023-10-20,2023-10-22,2080484,0,1489,3,USD,Digital Wallet
2120003,2,2023-10-20,2023-10-27,2080484,0,88,1,USD,Cash
2120004,1,2023-10-20,2023-10-21,2098879,56,412,1,USD,Credit Card
2120004,2,2023-10-20,2023-10-23,2098879,56,1788,7,USD,Credit Card
2121001,1,2023-10-21,2023-10-22,1686673,44,1793,2,USD,Credit Card
2121001,2,2023-10-21,2023-10-24,1686673,44,2000,6,USD,Credit Card
2121001,3,2023-10-21,2023-10-24,1686673,44,664,1,USD,Cash
2121001,4,2023-10-21,2023-10-25,1686673,44,1061,6,USD,Credit Card
2121001,5,2023-10-21,2023-10-28,1686673,44,1671,10,USD,Credit Card
2121002,1,2023-10-21,2023-10-26,59842,0,79,7,AUD,Credit Card
2121002,2,2023-10-21,2023-10-26,59842,0,425,6,AUD,Digital Wallet
2121004,1,2023-10-21,2023-10-22,560662,0,1681,6,EUR,Credit Card
2121006,1,2023-10-21,2023-10-23,407047,24,683,8,EUR,Credit Card
2121006,2,2023-10-21,2023-10-26,407047,24,419,2,EUR,Credit Card
2122000,1,2023-10-22,2023-10-24,1486029,0,899,1,USD,Credit Card
2122000,2,2023-10-22,2023-10-23,1486029,0,1380,2,USD,Digital Wallet
2122001,1,2023-10-22,2023-10-24,579994,0,43,5,EUR,Credit Card
2122001,2,2023-10-22,2023-10-25,579994,0,2042,1,EUR,Credit Card
2122001,3,2023-10-22,2023-10-25,579994,0,76,2,EUR,Credit Card
2122002,1,2023-10-22,2023-10-23,1003107,40,1121,4,GBP,Credit Card
2122002,2,2023-10-22,2023-10-24,1003107,40,1663,7,GBP,Credit Card
2122003,1,2023-10-22,2023-10-30,508448,0,1458,3,EUR,Credit Card
2122004,1,2023-10-22,2023-10-30,1410080,0,1733,2,USD,Credit Card
2122005,1,2023-10-22,2023-10-30,1289490,59,1708,3,USD,Credit Card
2122006,1,2023-10-22,2023-10-29,1141697,38,1432,7,GBP,Credit Card
2122006,2,2023-10-22,2023-10-29,1141697,38,440,3,GBP,Credit Card
2122006,3,2023-10-22,2023-10-24,1141697,38,1643,1,GBP,Credit Card
2122006,4,2023-10-22,2023-10-23,1141697,38,1469,1,GBP,Credit Card
2122007,1,2023-10-22,2023-10-29,1355082,0,445,4,USD,Cash
2122007,2,2023-10-22,2023-10-27,1355082,0,1566,4,USD,Credit Card
2123000,1,2023-10-23,2023-10-27,1387724,0,1651,1,USD,Credit Card
2123002,1,2023-10-23,2023-10-31,1377713,44,1289,3,USD,Credit Card
2123003,1,2023-10-23,2023-10-28,1694135,65,206,7,USD,Cash
2123004,1,2023-10-23,2023-10-29,212281,10,458,4,CAD,Credit Card
2124000,1,2023-10-24,2023-10-28,1203201,0,1283,3,USD,Credit Card
2124004,1,2023-10-24,2023-10-26,1295467,55,1637,3,USD,Credit Card
2124004,2,2023-10-24,2023-10-28,1295467,55,946,1,USD,Credit Card
2124004,3,2023-10-24,2023-10-31,1295467,55,1437,3,USD,Credit Card
2124005,1,2023-10-24,2023-10-28,575230,19,448,6,EUR,Credit Card
2124005,2,2023-10-24,2023-10-26,575230,19,400,1,EUR,Credit Card
2124006,1,2023-10-24,2023-10-27,258702,0,111,1,CAD,Credit Card
2124007,1,2023-10-24,2023-10-28,1710320,61,436,1,USD,Cash
2124007,2,2023-10-24,2023-10-31,1710320,61,1586,1,USD,Credit Card
2124008,1,2023-10-24,2023-10-31,1692266,0,433,6,USD,Credit Card
2124008,2,2023-10-24,2023-11-01,1692266,0,2073,1,USD,Cash
2124008,3,2023-10-24,2023-10-25,1692266,0,1687,1,USD,Credit Card
2124008,4,2023-10-24,2023-10-29,1692266,0,1824,1,USD,Credit Card
2124008,5,2023-10-24,2023-10-26,1692266,0,294,2,USD,Digital Wallet
2124008,6,2023-10-24,2023-10-26,1692266,0,1458,7,USD,Credit Card
2124009,1,2023-10-24,2023-10-28,2079989,0,71,1,USD,Credit Card
2126000,1,2023-10-26,2023-10-29,2001755,0,1701,7,USD,Digital Wallet
2126000,2,2023-10-26,2023-10-29,2001755,0,419,1,USD,Credit Card
2126000,3,2023-10-26,2023-10-31,2001755,0,1657,2,USD,Digital Wallet
2126000,4,2023-10-26,2023-10-31,2001755,0,459,3,USD,Credit Card
2126000,5,2023-10-26,2023-11-02,2001755,0,1195,3,USD,Digital Wallet
2126000,6,2023-10-26,2023-10-29,2001755,0,7,9,USD,Credit Card
2126002,1,2023-10-26,2023-11-01,1290828,53,1670,1,USD,Credit Card
2126002,2,2023-10-26,2023-10-29,1290828,53,1654,7,USD,Digital Wallet
2126002,3,2023-10-26,2023-10-29,1290828,53,15,3,USD,Credit Card
2126003,1,2023-10-26,2023-10-30,689013,12,1610,2,EUR,Credit Card
2126003,2,2023-10-26,2023-11-02,689013,12,1615,1,EUR,Credit Card
2127000,1,2023-10-27,2023-10-28,1098100,36,721,1,GBP,Digital Wallet
2127001,1,2023-10-27,2023-11-01,1264890,45,442,5,USD,Credit Card
2127002,1,2023-10-27,2023-11-02,523379,0,65,1,EUR,Credit Card
2127003,1,2023-10-27,2023-11-02,1784417,49,1463,5,USD,Cash
2127003,2,2023-10-27,2023-11-04,1784417,49,49,5,USD,Credit Card
2127004,1,2023-10-27,2023-10-29,591240,19,1482,2,EUR,Credit Card
2128000,1,2023-10-28,2023-10-31,1298635,49,454,1,USD,Credit Card
2128001,1,2023-10-28,2023-10-31,1080163,0,1729,1,GBP,Credit Card
2128001,2,2023-10-28,2023-11-05,1080163,0,1561,1,GBP,Credit Card
2128002,1,2023-10-28,2023-10-29,1754382,44,1696,1,USD,Digital Wallet
2128002,2,2023-10-28,2023-11-04,1754382,44,713,1,USD,Credit Card
2128003,1,2023-10-28,2023-10-31,527329,23,2056,2,EUR,Digital Wallet
2128004,1,2023-10-28,2023-11-05,1618579,53,1626,1,USD,Credit Card
2128004,2,2023-10-28,2023-11-02,1618579,53,1690,7,USD,Credit Card
2128004,3,2023-10-28,2023-11-03,1618579,53,1702,2,USD,Credit Card
2128006,1,2023-10-28,2023-10-31,1936527,44,1680,6,USD,Digital Wallet
2129000,1,2023-10-29,2023-10-30,370810,10,726,1,CAD,Credit Card
